SeasonEp,Compound
S07E01,-0.02409178885630499
S07E02,0.004823850574712664
S07E03,0.012057641921397395
S07E04,-0.030174261603375517
S07E05,0.005472402597402605
S07E06,-0.037445151515151535
S07E07,-0.10093776223776228
