SeasonEp,Compound
S04E01,0.04039807692307694
S04E02,0.061668501529052004
S04E03,0.00932696078431372
S04E04,-0.04563828996282523
S04E05,0.04112953020134228
S04E06,0.006320068027210906
S04E07,0.002946991404011463
S04E08,-0.05401345565749236
S04E09,-0.04069090909090905
S04E10,-0.026533587786259534
