SeasonEp,Compound
S03E01,0.044742028985507235
S03E02,0.005022938144329911
S03E03,0.019771974522292998
S03E04,0.021514243323442185
S03E05,-0.017672237196765476
S03E06,0.019889556962025323
S03E07,0.07965857988165688
S03E08,-0.013702120141342755
S03E09,0.0331116504854369
S03E10,-0.018399404761904763
