SeasonEp,Compound
S06E01,0.0013500000000000113
S06E02,-0.06305797101449272
S06E03,0.074302766798419
S06E04,0.005424149659863949
S06E05,0.10847048458149779
S06E06,0.02867820512820513
S06E07,-0.05475365079365076
S06E08,0.01119078014184399
S06E09,-0.02828115942028985
S06E10,-0.010961805555555528
