SeasonEp,Compound
S02E01,-0.024909401709401716
S02E02,0.011428198433420363
S02E03,0.006471134020618569
S02E04,0.04612913907284768
S02E05,0.033783714285714306
S02E06,0.002295705521472413
S02E07,-0.019749851632047472
S02E08,0.010893028846153853
S02E09,0.013909900990099002
S02E10,0.06029322580645162
